이엠텍 HV 지포스 GTX1050 OC D5 2GB,4612,75,PCle3.0x16,193330,"지포스 GTX1050/14nm/1366 MHz,부스트 1468MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/전원부: 3페이즈/1개 팬/181mm"
GIGABYTE 지포스 GTX1080 Xtreme D5X 8GB 워터블럭,12328,180,PCle3.0x16,1291630,"지포스 GTX1080/16nm/1759 MHz,부스트 1898MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10206MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 500W 이상/전원부: 14페이즈/266mm"
갤럭시 GALAX 지포스 GTX1080 개간지 EXOC D5X 8GB,12328,180,PCle3.0x16,951000,"지포스 GTX1080/16nm/1657 MHz,부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/282mm/LED 라이트"
이엠텍 HV 지포스 GTX1060 OC D5 6GB,9011,120,PCle3.0x16,511110,"지포스 GTX1060/16nm/1518 MHz,부스트 1734MHz/1280개/PCIe3.0x16/8000MHz/6GB/192-bit/DVI/HDMI/DP/최대 모니터 3개/120W/정격파워 400W 이상/전원부: 4페이즈/2개 팬/235mm"
GIGABYTE 라데온 R9 FURY X HBM 4GB,9151,275,PCle3.0x16,947000,라데온 R9 Fury X/28nm/1050MHz/4096개/PCIe3.0x16/HBM(1세대)/500MHz/4GB/4096-bit/HDMI/DP/최대 모니터 4개/최대 275W/정격파워 600W 이상/1개 팬/195mm
갤럭시 GALAX 지포스 GTX1080 EXOC D5X 8GB,12328,180,PCle3.0x16,899000,"지포스 GTX1080/16nm/1657 MHz, 부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/282mm/백플레이트"
갤럭시 GALAX 지포스 GTX1070 Razor OC D5 8GB,11209,150,PCle3.0x16,967360,"지포스 GTX1070/16nm/1518 MHz,부스트 1708MHz/1920개/PCIe3.0x16/GDDR5(DDR5)/8008MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 3개/최대 150W/정격파워 500W 이상/전원부: 5페이즈/1개 팬/253mm"
MSI 지포스 GTX1050 Ti D5 4GB LP 윈드스톰 귀요미,5950,75,PCle3.0x16,228000,"지포스 GTX1050 Ti/14nm/1290 MHz,부스트 1392MHz/768개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/4GB/128-bit/DVI/HDMI/DP/최대 모니터 3개/최대 75W/정격파워 300W 이상/2개 팬/182mm"
이엠텍 HV 지포스 GTX1060 GAMER Edition PRO D5 3GB,8931,120,PCle3.0x16,800000,"지포스 GTX1060/16nm/1544 MHz,부스트 1759MHz/1152개/PCIe3.0x16/GDDR5(DDR5)/8000MHz/3GB/192-bit/DVI/HDMI/DP/최대 모니터 4개/최대 120W/정격파워 400W 이상/전원부: 5페이즈/2개 팬/240mm"
GIGABYTE 지포스 GTX1050 G1.Gaming D5 2GB,4612,75,PCle3.0x16,201420,"지포스 GTX1050/14nm/1417 MHz,부스트 1531MHz/640개/PCIe3.0x16/GDDR5(DDR5)/7008MHz/2GB/128-bit/DVI/HDMI/DP/최대 모니터 4개/정격파워 300W 이상/전원부: 5페이즈/2개 팬/219mm"
갤럭시 GALAX 지포스 GTX1080 개간지 EXOC D5X 8GB Black Edition,12328,180,PCle3.0x16,950990,"지포스 GTX1080/16nm/1657 MHz,부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/10010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/296mm/백플레이트/LED 라이트"
이엠텍 XENON 지포스 GTX770 JETSTREAM D5 4GB,6077,180,PCle3.0x16,449520,"지포스 GTX770/28nm/1046 MHz,부스트 1085MHz/1536개/PCIe3.0x16/GDDR5(DDR5)/7010MHz/4GB/256-bit/DVI/HDMI/DP/3개 팬/272mm/DrMOS 전원소자 채택"
이엠텍 XENON 지포스 GTX780 Super JETSTREAM D5 3GB,7959,250,PCle3.0x16,650000,"지포스 GTX780/28nm/980 MHz,부스트 1033MHz/2304개/PCIe3.0x16/GDDR5(DDR5)/6200MHz/3GB/384-bit/DVI/HDMI/DP/최대 모니터 4개/최대 250W/정격파워 600W 이상/3개 팬/280mm"
갤럭시 GALAX 지포스 GTX1080 EXOC D5X 8GB G天命,12328,180,PCle3.0x16,913180,"지포스 GTX1080/16nm/1657 MHz,부스트 1797MHz/2560개/PCIe3.0x16/GDDR5X(DDR5X)/11010MHz/8GB/256-bit/DVI/HDMI/DP/최대 모니터 4개/최대 180W/정격파워 500W 이상/전원부: 8페이즈/2개 팬/296mm/백플레이트/LED 라이트"
